pl_orbper,pl_rade,pl_insol,pl_eqt,st_teff,st_rad,st_logg,label
-0.010836332052208736,-0.023562830624285158,-0.04001128413406201,-1.1301118234713352,-1.3436733667986864,-0.20337306796455412,0.9203338406093485,2.0
-0.04138097280799072,-0.021578129825170763,-0.03758977738441952,-0.15500341006370996,-0.14337017936528001,-0.15802667174740387,0.6823906291979741,2.0
-0.007126065256010468,-0.02084433225924509,-0.039931565697655165,-0.9396058382180364,-0.18802040734420322,-0.16457151243853896,0.48410461968849366,1.0
-0.04276771336143101,-0.023562830624285158,-0.039018642676211225,-0.4386456547741769,-1.3235369894748583,-0.2152940277948359,1.0251421599215043,2.0
-0.03514700401074336,-0.019012300752370263,-0.03895854578122676,-0.42312294486464885,0.07462799253181568,-0.1311460760516705,0.16118168991591297,0.0
-0.04267990036431147,-0.023390462068530803,-0.03708909631295583,-0.08867910408663561,-0.5741135551619511,-0.16831142140490188,0.7333784602146968,2.0
-0.03810219724815128,-0.014964102100082338,-0.039388039521249855,-0.5628273340504012,-0.5741135551619511,-0.16831142140490188,0.7333784602146968,1.0
-0.04165434889144816,-0.02427200411081735,-0.03418425507194769,0.19637429607015208,0.10351931651817776,-0.09304575345684842,0.008218196865744763,1.0
-0.03403393028776223,-0.023237792776291236,-0.03998341585783893,-1.0397978749068084,-1.727140030617674,-0.2365647600410249,1.2857466295625335,2.0
-0.0387233709500879,-0.02192779175255816,-0.03765575126282519,-0.1662926536342758,0.2899996804301512,-0.1159526958758212,0.22350015004746437,2.0
-0.038070100034681975,-0.022149408467099473,-0.03896138948288217,-0.42312294486464885,-0.15387611536032078,-0.14446950174433837,0.6229048263451304,2.0
-0.0268700375898984,-0.02359237951955733,-0.03998493249872182,-1.0440313412457705,-1.3865726054451029,-0.21622900503642659,1.0364727890363306,2.0
-0.03546513647891736,-0.023602229151314727,-0.03991128062584652,-0.9099715738453011,-1.3865726054451029,-0.21622900503642659,1.0364727890363306,2.0
-0.03329138953690527,-0.023232867960412542,-0.03956766667581701,-0.6432631944906829,-0.09084049939007623,-0.1718175860608671,0.7560397184443516,2.0
-0.003928547035632938,-0.02312944682695993,-0.0398606627363801,-0.8492918896535097,0.1691814164871825,-0.11057657673667452,0.19800623453910177,2.0
-0.04174211120189344,-0.013929890765556225,-0.03749185925741801,-0.14230301104682339,-0.32022010194846606,-0.15755918312660852,0.6087415399515965,0.0
-0.043343518264385254,-0.008571691089535224,-0.02718618966813277,0.5844420438083531,0.06499755120302832,-0.11969260484218411,0.20933686365393042,0.0
-0.04233066810503568,-0.023006326429992535,-0.030931249958261364,0.40522530212562025,0.4843594963384052,-0.09561694087122288,0.29998189657254976,2.0
-0.03812892066771681,-0.02290783011241862,-0.037568544412059084,-0.1521810991710685,0.4843594963384052,-0.09561694087122288,0.29998189657254976,2.0
-0.03162372354509025,-0.02361700359895081,-0.039466525686939355,-0.595283909315778,0.1210292098432457,-0.14189831432996386,0.574749652607113,0.0
-0.03695225187084513,-0.02326734167156341,-0.0393234874936719,-0.5388376914629488,-0.2685659166395157,-0.1629353022657552,0.710717201985042,2.0
0.011545625372473726,-0.023380612436773415,-0.03998654392965989,-1.0482648075847327,-0.2685659166395157,-0.1629353022657552,0.710717201985042,2.0
-0.033087545618233766,-0.020898505233910746,-0.03931675739975408,-0.5360153805703074,0.1175272311782321,-0.1323147976036589,0.48693727696720146,2.0
-0.043523574759992176,-0.0016030766211807058,-0.009617706050913326,1.1108030252859857,0.31188704708648607,-0.034142187236632655,-0.3288680193003724,0.0
-0.03522848491456014,-0.0104628203869544,-0.038718537361509583,-0.3624432606728574,0.23309252712368042,-0.0993568498375858,0.20650420637522263,0.0
-0.04249154882748625,-0.023528356913134287,-0.03299482945954207,0.28104362284939594,-0.12410929670770529,-0.09888936121679044,0.03937742693151795,2.0
-0.038541331274281665,-0.023178694985746887,-0.03906347837231163,-0.4527572092373842,-0.00679301142975018,-0.1884134320991025,0.9061705542158146,2.0
-0.04444736225683743,-0.010994700501853544,-0.014385930196660837,0.9922659677950444,-0.35523988859860195,-0.1984644374462028,0.968489014347366,0.0
-0.035356519397713886,-0.02073598630991378,-0.03906309921209091,-0.4527572092373842,0.2864977017651376,-0.1517155753666665,0.5804149671645286,1.0
-0.026133582423565622,-0.023577605071921245,-0.04000066764788179,-1.089188315528034,-1.4977604280592842,-0.23188987383307127,1.1837709675290855,2.0
-0.0017440777954677875,-0.023641627678344292,-0.040026071382670184,-1.2133699948042582,-1.4977604280592842,-0.23188987383307127,1.1837709675290855,2.0
-0.022474086849434506,-0.02389771810403647,-0.03964103417852676,-0.6827755469876634,0.1691814164871825,-0.11057657673667452,0.19800623453910177,2.0
-0.03755663188192518,-0.02395189107870212,-0.03990540364242533,-0.9015046411673767,-1.4977604280592842,-0.23188987383307127,1.1837709675290855,2.0
-0.041224868963120546,-0.020928054129182916,-0.037748266356681416,-0.18040420809748312,-0.09084049939007623,-0.16620772261132274,0.7248804883785759,2.0
-0.023980580905925353,-0.023400311700288196,-0.039854217012627834,-0.842236112421906,-0.23267063532312643,-0.17555749502723,0.7900316057888351,2.0
-0.043344552752976294,-0.019751023134174626,-0.02612899618270403,0.6295990180906165,-0.10659940338263736,-0.08860461155929243,-0.03993697687227269,2.0
-0.026544386604911718,-0.017845119389119365,-0.039655726637079745,-0.6912424796655877,0.043110184546693416,-0.13558721794922646,0.4416147605078918,1.0
-0.0378189603999615,-0.0159392156440641,-0.03893465868732125,-0.4160671676330452,-0.0032910327647365945,-0.15452050709143866,0.6540640564109061,0.0
-0.036432297974823294,-0.0232771913033208,-0.039301590990925186,-0.5303707587850244,-0.27294338997078266,-0.15545548433302941,0.5379251079839242,2.0
-0.0352197904717595,-0.01800271349723763,-0.038907643521594794,-0.4090113904014416,-0.029555872752338484,-0.10777164501190234,0.06487134243988057,0.0
0.08883682178038664,-0.02015978285210638,-0.04001829859814537,-1.1639795541830327,-0.15387611536032078,-0.14446950174433837,0.6229048263451304,2.0
-0.03910656213370724,-0.024153808529728652,-0.03760864060540046,-0.15782572095635142,0.1691814164871825,-0.11057657673667452,0.19800623453910177,2.0
0.011457870850211325,-0.01853951842801547,-0.03997441080259677,-1.0186305432119973,-0.15387611536032078,-0.14446950174433837,0.6229048263451304,2.0
-0.017638190956944088,-0.023602229151314727,-0.03986938342145672,-0.8591699777777547,-0.15387611536032078,-0.14446950174433837,0.6229048263451304,2.0
-0.04342402631474134,-0.011891016991776174,-0.029557836848750282,0.47578307444165685,0.0019619352327837837,-0.13324977484524964,0.5492557370987529,0.0
-0.042070423720422245,-0.023705650284767333,-0.03844184519043754,-0.30317473192738675,-0.870030752355599,-0.17625872795842307,0.6852232864766818,0.0
-0.043373286311692086,-0.018977827041219395,-0.027437004154140524,0.5731528002377873,0.2392209897874542,-0.13839214967399863,0.438782103229184,2.0
-0.04039669423518629,-0.023311665014471673,-0.03865957794718728,-0.3483317062096501,-0.42965693523014065,-0.15849416036819924,0.6738926573618532,2.0
-0.025717634593694503,-0.02286350676951036,-0.03987687183581598,-0.8676369104556791,-0.6616630217872906,-0.1692463986464926,0.5889129390006469,2.0
-0.041743693099284274,-0.023543131360770374,-0.03962406675864944,-0.6728974588634182,-1.4977604280592842,-0.23188987383307127,1.1837709675290855,2.0
-0.04252151142998728,-0.009640376135212207,-0.03311445450917993,0.27257669017147157,0.23221703245742703,-0.1276399113957053,0.48127196240978837,0.0
-0.02745094121508323,-0.023006326429992535,-0.03949704808470749,-0.6093954637789853,0.10001733785316418,-0.1009930600103696,0.19517357726039647,2.0
-0.04028611075637466,-0.023705650284767333,-0.0343631239060734,0.18226274160694475,0.1630529538234087,-0.01941629568157873,-0.4110150803828708,2.0
-0.03575765749089126,-0.023183619801625584,-0.03875266178137459,-0.3709101933507818,0.10001733785316418,-0.1009930600103696,0.19517357726039647,2.0
-0.00886430803741698,-0.022563093000909917,-0.03983279446015702,-0.8224799361734157,0.10001733785316418,-0.1009930600103696,0.19517357726039647,2.0
-0.04157058883407602,-0.01883993219661591,-0.038018418013946,-0.22273887148710506,-0.44716682855520856,-0.1617665807137668,0.6682273428044401,2.0
-0.012331429444656266,-0.020795084100458133,-0.03988597168111331,-0.8775149985799243,-0.13286424337023925,-0.14353452450274762,0.4132881877208239,1.0
-0.03762845218627225,-0.02182437061910555,-0.03810116973211863,-0.2382615813966331,0.2733652817713367,-0.09351324207764378,0.29148392473642887,2.0
-0.022485429018604338,-0.02365640212598038,-0.040012326824668994,-1.1343452898102973,-1.6754858453087236,-0.22464380021074312,1.110121878282708,2.0
-0.03711727856457741,-0.023646552494222987,-0.03993061779710336,-0.9367835273253949,-1.6754858453087236,-0.22464380021074312,1.110121878282708,2.0
-0.037286488610441836,-0.023508657649619503,-0.03993858016173852,-0.9494839263422815,-1.7236380519526604,-0.2262800103835269,1.1809383102503803,2.0
-0.009350649452527816,-0.01099962531773224,-0.039898199598231605,-0.8930377084894523,-0.07508159539751509,-0.12927612156848906,0.5237618215903902,0.0
-0.0405293625863226,-0.009724098005150035,-0.03604716402641116,0.03126910885062654,0.7023576682355008,-0.15405301847064332,0.46427601873754665,1.0
-0.041363135188802386,-0.017820495309725886,-0.037509964157957494,-0.1437141664931441,-0.12848677003897227,-0.15405301847064332,0.6597293709683192,0.0
-0.03109219122030146,-0.023119597195202537,-0.038731334018958966,-0.3652655715654989,0.1630529538234087,-0.01941629568157873,-0.4110150803828708,2.0
-0.02449733897683968,-0.022878281217146443,-0.039665774382928884,-0.6968871014508707,-0.05231873407492679,-0.1136152527718444,0.20933686365393042,2.0
-0.03746854784166387,-0.019450609365574186,-0.039052767096076225,-0.44993489834474276,0.025600291221625486,-0.16574023399052737,0.7135498592637498,0.0
-0.04390199847869711,0.011295016165123522,-0.007805414985916273,1.1489042223366455,0.4966164216659527,-0.11571895156542353,0.26032469467065317,1.0
-0.03050730686457764,-0.01912064670170157,-0.039749094841432596,-0.7519221638573792,-0.5907479538207655,-0.15241680829785953,0.45294538962272046,2.0
-0.037296517562393196,-0.02350373283374081,-0.03953790259849032,-0.6291516400274756,-0.7001847871024401,-0.17602498364802538,0.6738926573618532,2.0
-0.040460081069946356,-0.023823845865856032,-0.03900688870936884,-0.4372344993278562,-0.7001847871024401,-0.17602498364802538,0.6738926573618532,2.0
-0.03891894020266734,-0.02334121390974385,-0.03847141968765388,-0.30881935371266966,0.10089283251941757,-0.14867689933149664,0.6172395117877174,2.0
-0.039283069189708086,-0.022641890054969048,-0.037344176351446705,-0.12113567935201242,0.39155706171554516,-0.11408274139263976,0.3821289576550482,0.0
-0.0425778572703502,-0.011615227302569212,-0.03437781636462638,0.18085158616062402,0.09038689652437681,-0.1454044789859291,0.6002435681154756,0.0
-0.042023672188480694,-0.020115459509198116,-0.03759973034021349,-0.15782572095635142,-0.5478487151743491,-0.16223406933456214,0.5180965070329772,2.0
-0.03054496587506298,-0.02208046104479773,-0.03972890455967913,-0.7378106093941719,-0.3587418672636155,-0.15615671726422245,0.6937212583128027,2.0
-0.037432245395955265,-0.024020838501003863,-0.03706075408645684,-0.08303448230135269,0.1630529538234087,-0.01941629568157873,-0.4110150803828708,2.0
-0.01561169508217929,-0.021341738662993364,-0.03991905341037133,-0.9198496619695462,-0.3587418672636155,-0.15615671726422245,0.6937212583128027,2.0
-0.04121702105247923,-0.018495195085107205,-0.03671097878284059,-0.040699818911730745,0.13065965117203304,-0.13722342812201022,0.5379251079839242,0.0
-0.03619231215979069,-0.01587026822176236,-0.039137793775573186,-0.4753356963785159,0.008090397896557558,-0.15522174002263173,0.5294271361478033,0.0
-0.041173082560471246,-0.009059247861526105,-0.036353999435030614,0.00022368903157045323,0.3372763924078346,-0.144002013123543,0.574749652607113,0.0
-0.02277880930746118,-0.02065718925585465,-0.03939732894665755,-0.5670608003893635,0.0684995298680419,-0.023623693268737003,-0.4110150803828708,2.0
-0.03250719641326728,-0.02303587532526471,-0.038648297930620794,-0.34550939531700864,0.0684995298680419,-0.023623693268737003,-0.4110150803828708,2.0
-0.03911521964845878,-0.023400311700288196,-0.03618119716443646,0.018568709833739958,0.0684995298680419,-0.023623693268737003,-0.4110150803828708,2.0
-0.04291015370676591,-0.023745048811796902,-0.023753273029713754,0.7185018112088226,0.0684995298680419,-0.023623693268737003,-0.4110150803828708,2.0
-0.041893249125094685,-0.02378937215470516,-0.029925811842961208,0.45884920908580806,0.1630529538234087,-0.01941629568157873,-0.4110150803828708,2.0
0.002235474339730703,-0.023227943144533844,-0.039805020973989115,-0.7970791381396426,0.0684995298680419,-0.023623693268737003,-0.4110150803828708,2.0
-0.03388002516025896,-0.02338553725265211,-0.039716392272395304,-0.7293436767162476,-0.6143863098096073,-0.170415120198481,0.7560397184443516,2.0
0.007632852564165071,-0.02337568762089472,-0.03999858226666782,-1.0821325382964302,-0.6143863098096073,-0.170415120198481,0.7560397184443516,2.0
-0.04263638015430088,-0.016141133095090625,-0.03771745958874773,-0.17334843086587948,-0.7588429297414176,-0.1832710572703535,0.6908886010340949,0.0
-0.0374366392306851,-0.023434785411439066,-0.03951373113441927,-0.616451241010589,-0.781605791064006,-0.16503900105933433,0.5662516807709921,2.0
-0.040992791910559996,-0.023813996234098644,-0.038786596621129224,-0.3793771260287062,-0.781605791064006,-0.16503900105933433,0.5662516807709921,2.0
-0.040325381586483064,-0.005666049721104719,-0.036586045490112615,-0.026588264448523437,0.3600392537304229,-0.11618644018621889,0.3792963003763404,0.0
-0.03503469381840579,-0.020484820700100298,-0.03945884769246973,-0.5924615984231366,-0.240550087319407,-0.1617665807137668,0.6144068545090096,2.0
-0.04058293258928267,-0.021888393225528595,-0.03743204673259908,-0.133836078368899,0.13503712450330002,-0.14213205864036155,0.5775823098858208,2.0
-0.04135008309056501,-0.023232867960412542,-0.036506516633816134,-0.01671017632427832,-0.00679301142975018,-0.12530246829172847,0.38496161493375597,2.0
-0.03720284195786304,-0.02306049940465819,-0.03936083477541304,-0.5515380904798354,-0.5653586084994171,-0.15405301847064332,0.46144336145883885,2.0
-0.03132811134712859,-0.02306049940465819,-0.039721226565209516,-0.7335771430552097,-0.5653586084994171,-0.15405301847064332,0.46144336145883885,2.0
-0.038750496448832085,-0.023464334306711243,-0.03907381048832632,-0.4555795201300257,-0.3587418672636155,-0.15615671726422245,0.6937212583128027,2.0
-0.032988401438678525,-0.02340523651616689,-0.03981487913972789,-0.805546070817567,-0.8393884390367301,-0.1867772219263187,0.7248804883785759,2.0
-0.011190654666693415,-0.02324271759216993,-0.039982847117507846,-1.0383867194604877,-0.8393884390367301,-0.1867772219263187,0.7248804883785759,2.0
-0.04094993067119445,-0.021484558323475542,-0.03484503654661134,0.1427503891099643,0.3609147483966763,-0.0818260265577597,0.1583490326372077,2.0
-0.041398581983773136,-0.022400574076912955,-0.03610384847940913,0.025624487065343614,0.057993593873001154,-0.11852388329019571,0.35946769942539336,2.0
-0.029616521535002303,-0.0226960630296347,-0.0394122109853209,-0.5727054221746464,0.190193288477264,-0.11642018449661656,0.30564721112996285,2.0
-0.018900708695757117,-0.017726923808030665,-0.039827770587232456,-0.8168353143881328,0.17618537381720967,-0.16363653519694824,0.7022192301489211,2.0
0.03064115373062464,-0.020804933732215522,-0.03994493109543562,-0.9607731699128474,-0.13198874870398586,-0.05775036258679849,-0.3232027047429568,2.0
-0.04190591079095051,-0.011334512797483553,-0.03817776009670452,-0.2523731358598404,-0.6065068578133267,-0.18256982433916047,0.676725314640561,0.0
-0.021528191602127256,-0.023415086147924286,-0.03946150181401478,-0.5938727538694574,0.050114141876720586,-0.039284562065381654,-0.43934165316993873,2.0
-0.03519430714339805,-0.02332643946210776,-0.03922130381418725,-0.5021476498586098,-0.13986820070026643,-0.1325485419140566,0.35663504214668557,2.0
-0.029844848547631437,-0.02273053674078557,-0.03972170051548541,-0.7335771430552097,-0.36924780325865625,-0.15405301847064332,0.5294271361478033,2.0
0.17546876570712772,-0.019327488968606792,-0.040035834758353775,-1.3333182077415204,-1.2394895015145322,-0.1935558069278515,0.8240234931333161,1.0
-0.03786924090675622,-0.023282116119199496,-0.0393176105102507,-0.5360153805703074,-0.48831507786911815,-0.1631690465761529,0.6399007700173722,2.0
-0.010994370266228445,-0.023050649772900795,-0.039950523708691274,-0.9706512580370925,-0.48831507786911815,-0.1631690465761529,0.6399007700173722,2.0
-0.028560489300870483,-0.023400311700288196,-0.03980540013420984,-0.7970791381396426,-0.48831507786911815,-0.1631690465761529,0.6399007700173722,2.0
0.007472409928401816,-0.023587454703678637,-0.04003204315614656,-1.2698162126570876,-1.8103120239117467,-0.23235736245386662,1.1922689393652064,2.0
-0.006202898585266036,-0.018938428514189826,-0.03994445714515971,-0.9593620144665267,-0.1214828127089451,-0.17251881899206015,0.7078845447063367,2.0
-0.00775211951302792,-0.01754470562051892,-0.03983127781927413,-0.8196576252807743,0.40381398704309274,-0.12179630363576326,0.42745147411435785,1.0
-0.03952617361461766,-0.02332643946210776,-0.03887238162106763,-0.39913330227719646,-0.3709987925911631,-0.15405301847064332,0.6682273428044401,2.0
0.001056510521651286,-0.020504519963615082,-0.03958927880839818,-0.6545524380612487,-0.03043136741859188,0.13368622762890273,-1.2154897475356161,2.0
-0.02616553260824178,-0.02342001096380298,-0.0398192394822662,-0.8097795371565292,-0.3709987925911631,-0.15405301847064332,0.6682273428044401,2.0
-0.032155574193882173,-0.015175869182866257,-0.03939126238312599,-0.564238489496722,0.03172875388539926,-0.1360547065700218,0.3509697275892725,1.0
-0.03511215987940524,-0.023232867960412542,-0.039593639150936485,-0.6573747489538903,-0.624892245804648,-0.15966288192018765,0.5095985351968563,0.0
-0.042773213265640084,-0.023848469945249515,-0.035989436882806196,0.03832488608223019,-0.346484941936068,-0.15779292743700618,0.6908886010340949,2.0
-0.03939911411262406,-0.017342788169492397,-0.038560901499744324,-0.32716437451483915,-0.11272786604641113,-0.15872790467859693,0.5492557370987529,0.0
-0.041904578008980134,-0.023252567223927326,-0.035050446596187605,0.12440536830779479,0.20507669780357174,-0.1274061670853076,0.47277399057366754,2.0
-0.040836632680151454,-0.02301125124587123,-0.037433373793371603,-0.133836078368899,-0.11710533937767811,-0.13044484312047744,0.41895350227823697,2.0
-0.02614283820557564,-0.023218093512776455,-0.03970264771439413,-0.7208767440383231,-0.11710533937767811,-0.13044484312047744,0.41895350227823697,2.0
-0.0357432574563099,-0.023227943144533844,-0.03916215481975459,-0.4823914736101196,-0.11710533937767811,-0.13044484312047744,0.41895350227823697,2.0
0.06625687954153486,-0.02012038432507681,-0.03999829789650228,-1.0821325382964302,-0.18189194468042946,-0.09888936121679044,0.016716168701863123,1.0
0.132822729183072,-0.020711362230520305,-0.03996464742691318,-0.9974632115171864,-0.03043136741859188,0.13368622762890273,-1.2154897475356161,2.0
-0.04219094779797559,-0.022390724445155566,-0.03248286837151189,0.31350019811477275,0.4073159657081063,-0.10847287794309542,0.34530441303185944,0.0
-0.02017338184599731,-0.02261726597557557,-0.03981544788005898,-0.805546070817567,-0.20465480600301775,-0.1299773544996821,0.35946769942539336,2.0
0.0032561333698444485,-0.021829295434984245,-0.03994692168659441,-0.9635954808054888,-0.20465480600301775,-0.1299773544996821,0.35946769942539336,2.0
-0.03935175659152754,-0.023346138725622544,-0.03839170125124703,-0.2918854883568209,-0.20465480600301775,-0.1299773544996821,0.35946769942539336,2.0
-0.04263740832514635,-0.023626853230708202,-0.03451222866287241,0.16956234259005817,-0.20465480600301775,-0.1299773544996821,0.35946769942539336,2.0
-0.02523531540626394,-0.023030950509386014,-0.0398728906534984,-0.863403444116717,-0.5198328858542405,-0.1718175860608671,0.7050518874276289,2.0
